"run_id","module","object_id","version","set_role","period","from","to","status","net_profit","profit_factor","max_equity_dd","max_equity_dd_pct","total_trades","win_rate","report","set_file","config","metrics"
"v86_A_quarterly_2018Q3_20260620_051710_case0105","quarterly","A","v8.6","v8.6 robust case0502","2018Q3","2018.07.01","2018.09.30","completed","6336.61","1.91","7458.56","22.07","10","40.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2018Q3\v86_A_quarterly_2018Q3_20260620_051710_case0105\v86_A_quarterly_2018Q3_20260620_051710_case0105.htm","E:\CODEXMACD\HCSJ\set\v8.6\2018Q3\v86_A_quarterly_2018Q3_20260620_051710_case0105.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2018Q3\v86_A_quarterly_2018Q3_20260620_051710_case0105\v86_A_quarterly_2018Q3_20260620_051710_case0105.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2018Q3\v86_A_quarterly_2018Q3_20260620_051710_case0105\v86_A_quarterly_2018Q3_20260620_051710_case0105_metrics.csv"
"v866_B_quarterly_2018Q3_20260620_051710_case0106","quarterly","B","v8.66","v8.66 robust case0010","2018Q3","2018.07.01","2018.09.30","completed","7462.73","2.47","7193.39","22.24","10","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q3\v866_B_quarterly_2018Q3_20260620_051710_case0106\v866_B_quarterly_2018Q3_20260620_051710_case0106.htm","E:\CODEXMACD\HCSJ\set\v8.66\2018Q3\v866_B_quarterly_2018Q3_20260620_051710_case0106.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q3\v866_B_quarterly_2018Q3_20260620_051710_case0106\v866_B_quarterly_2018Q3_20260620_051710_case0106.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q3\v866_B_quarterly_2018Q3_20260620_051710_case0106\v866_B_quarterly_2018Q3_20260620_051710_case0106_metrics.csv"
"v866_C_quarterly_2018Q3_20260620_051710_case0107","quarterly","C","v8.66","v8.66 aggressive case0005","2018Q3","2018.07.01","2018.09.30","completed","8187.28","2.43","8086.21","24.01","10","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q3\v866_C_quarterly_2018Q3_20260620_051710_case0107\v866_C_quarterly_2018Q3_20260620_051710_case0107.htm","E:\CODEXMACD\HCSJ\set\v8.66\2018Q3\v866_C_quarterly_2018Q3_20260620_051710_case0107.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q3\v866_C_quarterly_2018Q3_20260620_051710_case0107\v866_C_quarterly_2018Q3_20260620_051710_case0107.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q3\v866_C_quarterly_2018Q3_20260620_051710_case0107\v866_C_quarterly_2018Q3_20260620_051710_case0107_metrics.csv"
"v866_D_quarterly_2018Q3_20260620_051710_case0108","quarterly","D","v8.66","v8.66 conservative case0401","2018Q3","2018.07.01","2018.09.30","completed","6464.01","2.54","6010.76","19.67","10","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q3\v866_D_quarterly_2018Q3_20260620_051710_case0108\v866_D_quarterly_2018Q3_20260620_051710_case0108.htm","E:\CODEXMACD\HCSJ\set\v8.66\2018Q3\v866_D_quarterly_2018Q3_20260620_051710_case0108.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q3\v866_D_quarterly_2018Q3_20260620_051710_case0108\v866_D_quarterly_2018Q3_20260620_051710_case0108.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q3\v866_D_quarterly_2018Q3_20260620_051710_case0108\v866_D_quarterly_2018Q3_20260620_051710_case0108_metrics.csv"
"v86_A_quarterly_2018Q4_20260620_051710_case0109","quarterly","A","v8.6","v8.6 robust case0502","2018Q4","2018.10.01","2018.12.31","completed","2929.99","1.97","5507.33","24.70","6","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2018Q4\v86_A_quarterly_2018Q4_20260620_051710_case0109\v86_A_quarterly_2018Q4_20260620_051710_case0109.htm","E:\CODEXMACD\HCSJ\set\v8.6\2018Q4\v86_A_quarterly_2018Q4_20260620_051710_case0109.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2018Q4\v86_A_quarterly_2018Q4_20260620_051710_case0109\v86_A_quarterly_2018Q4_20260620_051710_case0109.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2018Q4\v86_A_quarterly_2018Q4_20260620_051710_case0109\v86_A_quarterly_2018Q4_20260620_051710_case0109_metrics.csv"
"v866_B_quarterly_2018Q4_20260620_051710_case0110","quarterly","B","v8.66","v8.66 robust case0010","2018Q4","2018.10.01","2018.12.31","completed","2140.92","1.71","5247.61","23.78","6","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q4\v866_B_quarterly_2018Q4_20260620_051710_case0110\v866_B_quarterly_2018Q4_20260620_051710_case0110.htm","E:\CODEXMACD\HCSJ\set\v8.66\2018Q4\v866_B_quarterly_2018Q4_20260620_051710_case0110.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q4\v866_B_quarterly_2018Q4_20260620_051710_case0110\v866_B_quarterly_2018Q4_20260620_051710_case0110.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q4\v866_B_quarterly_2018Q4_20260620_051710_case0110\v866_B_quarterly_2018Q4_20260620_051710_case0110_metrics.csv"
"v866_C_quarterly_2018Q4_20260620_051710_case0111","quarterly","C","v8.66","v8.66 aggressive case0005","2018Q4","2018.10.01","2018.12.31","completed","2318.33","1.71","5739.86","25.77","6","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q4\v866_C_quarterly_2018Q4_20260620_051710_case0111\v866_C_quarterly_2018Q4_20260620_051710_case0111.htm","E:\CODEXMACD\HCSJ\set\v8.66\2018Q4\v866_C_quarterly_2018Q4_20260620_051710_case0111.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q4\v866_C_quarterly_2018Q4_20260620_051710_case0111\v866_C_quarterly_2018Q4_20260620_051710_case0111.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q4\v866_C_quarterly_2018Q4_20260620_051710_case0111\v866_C_quarterly_2018Q4_20260620_051710_case0111_metrics.csv"
"v866_D_quarterly_2018Q4_20260620_051710_case0112","quarterly","D","v8.66","v8.66 conservative case0401","2018Q4","2018.10.01","2018.12.31","completed","1877.89","1.72","4524.32","20.78","6","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q4\v866_D_quarterly_2018Q4_20260620_051710_case0112\v866_D_quarterly_2018Q4_20260620_051710_case0112.htm","E:\CODEXMACD\HCSJ\set\v8.66\2018Q4\v866_D_quarterly_2018Q4_20260620_051710_case0112.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q4\v866_D_quarterly_2018Q4_20260620_051710_case0112\v866_D_quarterly_2018Q4_20260620_051710_case0112.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2018Q4\v866_D_quarterly_2018Q4_20260620_051710_case0112\v866_D_quarterly_2018Q4_20260620_051710_case0112_metrics.csv"
"v86_A_quarterly_2019Q1_20260620_051710_case0113","quarterly","A","v8.6","v8.6 robust case0502","2019Q1","2019.01.01","2019.03.31","completed","-3979.54","0.51","7808.68","32.77","13","7.69","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2019Q1\v86_A_quarterly_2019Q1_20260620_051710_case0113\v86_A_quarterly_2019Q1_20260620_051710_case0113.htm","E:\CODEXMACD\HCSJ\set\v8.6\2019Q1\v86_A_quarterly_2019Q1_20260620_051710_case0113.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2019Q1\v86_A_quarterly_2019Q1_20260620_051710_case0113\v86_A_quarterly_2019Q1_20260620_051710_case0113.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2019Q1\v86_A_quarterly_2019Q1_20260620_051710_case0113\v86_A_quarterly_2019Q1_20260620_051710_case0113_metrics.csv"
"v866_B_quarterly_2019Q1_20260620_051710_case0114","quarterly","B","v8.66","v8.66 robust case0010","2019Q1","2019.01.01","2019.03.31","completed","-4252.12","0.46","7658.91","32.72","13","7.69","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q1\v866_B_quarterly_2019Q1_20260620_051710_case0114\v866_B_quarterly_2019Q1_20260620_051710_case0114.htm","E:\CODEXMACD\HCSJ\set\v8.66\2019Q1\v866_B_quarterly_2019Q1_20260620_051710_case0114.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q1\v866_B_quarterly_2019Q1_20260620_051710_case0114\v866_B_quarterly_2019Q1_20260620_051710_case0114.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q1\v866_B_quarterly_2019Q1_20260620_051710_case0114\v866_B_quarterly_2019Q1_20260620_051710_case0114_metrics.csv"
"v866_C_quarterly_2019Q1_20260620_051710_case0115","quarterly","C","v8.66","v8.66 aggressive case0005","2019Q1","2019.01.01","2019.03.31","completed","-4668.08","0.46","8348.68","35.26","13","7.69","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q1\v866_C_quarterly_2019Q1_20260620_051710_case0115\v866_C_quarterly_2019Q1_20260620_051710_case0115.htm","E:\CODEXMACD\HCSJ\set\v8.66\2019Q1\v866_C_quarterly_2019Q1_20260620_051710_case0115.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q1\v866_C_quarterly_2019Q1_20260620_051710_case0115\v866_C_quarterly_2019Q1_20260620_051710_case0115.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q1\v866_C_quarterly_2019Q1_20260620_051710_case0115\v866_C_quarterly_2019Q1_20260620_051710_case0115_metrics.csv"
"v866_D_quarterly_2019Q1_20260620_051710_case0116","quarterly","D","v8.66","v8.66 conservative case0401","2019Q1","2019.01.01","2019.03.31","completed","-3682.08","0.46","6651.12","28.96","13","7.69","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q1\v866_D_quarterly_2019Q1_20260620_051710_case0116\v866_D_quarterly_2019Q1_20260620_051710_case0116.htm","E:\CODEXMACD\HCSJ\set\v8.66\2019Q1\v866_D_quarterly_2019Q1_20260620_051710_case0116.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q1\v866_D_quarterly_2019Q1_20260620_051710_case0116\v866_D_quarterly_2019Q1_20260620_051710_case0116.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q1\v866_D_quarterly_2019Q1_20260620_051710_case0116\v866_D_quarterly_2019Q1_20260620_051710_case0116_metrics.csv"
"v86_A_quarterly_2019Q2_20260620_051710_case0117","quarterly","A","v8.6","v8.6 robust case0502","2019Q2","2019.04.01","2019.06.30","completed","6008.02","2.20","6430.15","21.77","9","44.44","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2019Q2\v86_A_quarterly_2019Q2_20260620_051710_case0117\v86_A_quarterly_2019Q2_20260620_051710_case0117.htm","E:\CODEXMACD\HCSJ\set\v8.6\2019Q2\v86_A_quarterly_2019Q2_20260620_051710_case0117.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2019Q2\v86_A_quarterly_2019Q2_20260620_051710_case0117\v86_A_quarterly_2019Q2_20260620_051710_case0117.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2019Q2\v86_A_quarterly_2019Q2_20260620_051710_case0117\v86_A_quarterly_2019Q2_20260620_051710_case0117_metrics.csv"
"v866_B_quarterly_2019Q2_20260620_051710_case0118","quarterly","B","v8.66","v8.66 robust case0010","2019Q2","2019.04.01","2019.06.30","completed","4732.08","1.98","6111.23","21.57","9","44.44","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q2\v866_B_quarterly_2019Q2_20260620_051710_case0118\v866_B_quarterly_2019Q2_20260620_051710_case0118.htm","E:\CODEXMACD\HCSJ\set\v8.66\2019Q2\v866_B_quarterly_2019Q2_20260620_051710_case0118.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q2\v866_B_quarterly_2019Q2_20260620_051710_case0118\v866_B_quarterly_2019Q2_20260620_051710_case0118.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q2\v866_B_quarterly_2019Q2_20260620_051710_case0118\v866_B_quarterly_2019Q2_20260620_051710_case0118_metrics.csv"
"v866_C_quarterly_2019Q2_20260620_051710_case0119","quarterly","C","v8.66","v8.66 aggressive case0005","2019Q2","2019.04.01","2019.06.30","completed","5128.34","1.96","6743.84","23.18","9","44.44","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q2\v866_C_quarterly_2019Q2_20260620_051710_case0119\v866_C_quarterly_2019Q2_20260620_051710_case0119.htm","E:\CODEXMACD\HCSJ\set\v8.66\2019Q2\v866_C_quarterly_2019Q2_20260620_051710_case0119.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q2\v866_C_quarterly_2019Q2_20260620_051710_case0119\v866_C_quarterly_2019Q2_20260620_051710_case0119.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q2\v866_C_quarterly_2019Q2_20260620_051710_case0119\v866_C_quarterly_2019Q2_20260620_051710_case0119_metrics.csv"
"v866_D_quarterly_2019Q2_20260620_051710_case0120","quarterly","D","v8.66","v8.66 conservative case0401","2019Q2","2019.04.01","2019.06.30","completed","4111.63","2.00","5206.18","19.15","9","44.44","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q2\v866_D_quarterly_2019Q2_20260620_051710_case0120\v866_D_quarterly_2019Q2_20260620_051710_case0120.htm","E:\CODEXMACD\HCSJ\set\v8.66\2019Q2\v866_D_quarterly_2019Q2_20260620_051710_case0120.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q2\v866_D_quarterly_2019Q2_20260620_051710_case0120\v866_D_quarterly_2019Q2_20260620_051710_case0120.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q2\v866_D_quarterly_2019Q2_20260620_051710_case0120\v866_D_quarterly_2019Q2_20260620_051710_case0120_metrics.csv"
"v86_A_quarterly_2019Q3_20260620_051710_case0121","quarterly","A","v8.6","v8.6 robust case0502","2019Q3","2019.07.01","2019.09.30","completed","-2747.33","0.55","6335.02","27.64","9","22.22","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2019Q3\v86_A_quarterly_2019Q3_20260620_051710_case0121\v86_A_quarterly_2019Q3_20260620_051710_case0121.htm","E:\CODEXMACD\HCSJ\set\v8.6\2019Q3\v86_A_quarterly_2019Q3_20260620_051710_case0121.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2019Q3\v86_A_quarterly_2019Q3_20260620_051710_case0121\v86_A_quarterly_2019Q3_20260620_051710_case0121.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2019Q3\v86_A_quarterly_2019Q3_20260620_051710_case0121\v86_A_quarterly_2019Q3_20260620_051710_case0121_metrics.csv"
"v866_B_quarterly_2019Q3_20260620_051710_case0122","quarterly","B","v8.66","v8.66 robust case0010","2019Q3","2019.07.01","2019.09.30","completed","-2237.68","0.56","6096.87","26.98","8","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q3\v866_B_quarterly_2019Q3_20260620_051710_case0122\v866_B_quarterly_2019Q3_20260620_051710_case0122.htm","E:\CODEXMACD\HCSJ\set\v8.66\2019Q3\v866_B_quarterly_2019Q3_20260620_051710_case0122.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q3\v866_B_quarterly_2019Q3_20260620_051710_case0122\v866_B_quarterly_2019Q3_20260620_051710_case0122.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q3\v866_B_quarterly_2019Q3_20260620_051710_case0122\v866_B_quarterly_2019Q3_20260620_051710_case0122_metrics.csv"
"v866_C_quarterly_2019Q3_20260620_051710_case0123","quarterly","C","v8.66","v8.66 aggressive case0005","2019Q3","2019.07.01","2019.09.30","completed","-2475.51","0.55","6679.28","29.22","8","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q3\v866_C_quarterly_2019Q3_20260620_051710_case0123\v866_C_quarterly_2019Q3_20260620_051710_case0123.htm","E:\CODEXMACD\HCSJ\set\v8.66\2019Q3\v866_C_quarterly_2019Q3_20260620_051710_case0123.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q3\v866_C_quarterly_2019Q3_20260620_051710_case0123\v866_C_quarterly_2019Q3_20260620_051710_case0123.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q3\v866_C_quarterly_2019Q3_20260620_051710_case0123\v866_C_quarterly_2019Q3_20260620_051710_case0123_metrics.csv"
"v866_D_quarterly_2019Q3_20260620_051710_case0124","quarterly","D","v8.66","v8.66 conservative case0401","2019Q3","2019.07.01","2019.09.30","completed","-1860.86","0.58","5253.48","23.62","8","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q3\v866_D_quarterly_2019Q3_20260620_051710_case0124\v866_D_quarterly_2019Q3_20260620_051710_case0124.htm","E:\CODEXMACD\HCSJ\set\v8.66\2019Q3\v866_D_quarterly_2019Q3_20260620_051710_case0124.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q3\v866_D_quarterly_2019Q3_20260620_051710_case0124\v866_D_quarterly_2019Q3_20260620_051710_case0124.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q3\v866_D_quarterly_2019Q3_20260620_051710_case0124\v866_D_quarterly_2019Q3_20260620_051710_case0124_metrics.csv"
"v86_A_quarterly_2019Q4_20260620_051710_case0125","quarterly","A","v8.6","v8.6 robust case0502","2019Q4","2019.10.01","2019.12.31","completed","-2620.45","0.16","4645.47","21.77","8","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2019Q4\v86_A_quarterly_2019Q4_20260620_051710_case0125\v86_A_quarterly_2019Q4_20260620_051710_case0125.htm","E:\CODEXMACD\HCSJ\set\v8.6\2019Q4\v86_A_quarterly_2019Q4_20260620_051710_case0125.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2019Q4\v86_A_quarterly_2019Q4_20260620_051710_case0125\v86_A_quarterly_2019Q4_20260620_051710_case0125.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2019Q4\v86_A_quarterly_2019Q4_20260620_051710_case0125\v86_A_quarterly_2019Q4_20260620_051710_case0125_metrics.csv"
"v866_B_quarterly_2019Q4_20260620_051710_case0126","quarterly","B","v8.66","v8.66 robust case0010","2019Q4","2019.10.01","2019.12.31","completed","-2650.76","0.15","4473.52","21.09","8","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q4\v866_B_quarterly_2019Q4_20260620_051710_case0126\v866_B_quarterly_2019Q4_20260620_051710_case0126.htm","E:\CODEXMACD\HCSJ\set\v8.66\2019Q4\v866_B_quarterly_2019Q4_20260620_051710_case0126.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q4\v866_B_quarterly_2019Q4_20260620_051710_case0126\v866_B_quarterly_2019Q4_20260620_051710_case0126.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q4\v866_B_quarterly_2019Q4_20260620_051710_case0126\v866_B_quarterly_2019Q4_20260620_051710_case0126_metrics.csv"
"v866_C_quarterly_2019Q4_20260620_051710_case0127","quarterly","C","v8.66","v8.66 aggressive case0005","2019Q4","2019.10.01","2019.12.31","completed","-2912.42","0.14","4902.84","22.99","8","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q4\v866_C_quarterly_2019Q4_20260620_051710_case0127\v866_C_quarterly_2019Q4_20260620_051710_case0127.htm","E:\CODEXMACD\HCSJ\set\v8.66\2019Q4\v866_C_quarterly_2019Q4_20260620_051710_case0127.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q4\v866_C_quarterly_2019Q4_20260620_051710_case0127\v866_C_quarterly_2019Q4_20260620_051710_case0127.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q4\v866_C_quarterly_2019Q4_20260620_051710_case0127\v866_C_quarterly_2019Q4_20260620_051710_case0127_metrics.csv"
"v866_D_quarterly_2019Q4_20260620_051710_case0128","quarterly","D","v8.66","v8.66 conservative case0401","2019Q4","2019.10.01","2019.12.31","completed","-2287.42","0.15","3866.37","18.38","8","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q4\v866_D_quarterly_2019Q4_20260620_051710_case0128\v866_D_quarterly_2019Q4_20260620_051710_case0128.htm","E:\CODEXMACD\HCSJ\set\v8.66\2019Q4\v866_D_quarterly_2019Q4_20260620_051710_case0128.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q4\v866_D_quarterly_2019Q4_20260620_051710_case0128\v866_D_quarterly_2019Q4_20260620_051710_case0128.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2019Q4\v866_D_quarterly_2019Q4_20260620_051710_case0128\v866_D_quarterly_2019Q4_20260620_051710_case0128_metrics.csv"
"v86_A_quarterly_2020Q1_20260620_051710_case0129","quarterly","A","v8.6","v8.6 robust case0502","2020Q1","2020.01.01","2020.03.31","completed","23721.71","0.00","6210.03","13.35","5","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020Q1\v86_A_quarterly_2020Q1_20260620_051710_case0129\v86_A_quarterly_2020Q1_20260620_051710_case0129.htm","E:\CODEXMACD\HCSJ\set\v8.6\2020Q1\v86_A_quarterly_2020Q1_20260620_051710_case0129.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020Q1\v86_A_quarterly_2020Q1_20260620_051710_case0129\v86_A_quarterly_2020Q1_20260620_051710_case0129.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020Q1\v86_A_quarterly_2020Q1_20260620_051710_case0129\v86_A_quarterly_2020Q1_20260620_051710_case0129_metrics.csv"
"v866_B_quarterly_2020Q1_20260620_051710_case0130","quarterly","B","v8.66","v8.66 robust case0010","2020Q1","2020.01.01","2020.03.31","completed","15162.31","23.41","10203.55","33.82","5","80.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q1\v866_B_quarterly_2020Q1_20260620_051710_case0130\v866_B_quarterly_2020Q1_20260620_051710_case0130.htm","E:\CODEXMACD\HCSJ\set\v8.66\2020Q1\v866_B_quarterly_2020Q1_20260620_051710_case0130.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q1\v866_B_quarterly_2020Q1_20260620_051710_case0130\v866_B_quarterly_2020Q1_20260620_051710_case0130.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q1\v866_B_quarterly_2020Q1_20260620_051710_case0130\v866_B_quarterly_2020Q1_20260620_051710_case0130_metrics.csv"
"v866_C_quarterly_2020Q1_20260620_051710_case0131","quarterly","C","v8.66","v8.66 aggressive case0005","2020Q1","2020.01.01","2020.03.31","completed","16796.17","23.62","11193.46","35.93","5","80.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q1\v866_C_quarterly_2020Q1_20260620_051710_case0131\v866_C_quarterly_2020Q1_20260620_051710_case0131.htm","E:\CODEXMACD\HCSJ\set\v8.66\2020Q1\v866_C_quarterly_2020Q1_20260620_051710_case0131.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q1\v866_C_quarterly_2020Q1_20260620_051710_case0131\v866_C_quarterly_2020Q1_20260620_051710_case0131.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q1\v866_C_quarterly_2020Q1_20260620_051710_case0131\v866_C_quarterly_2020Q1_20260620_051710_case0131_metrics.csv"
"v866_D_quarterly_2020Q1_20260620_051710_case0132","quarterly","D","v8.66","v8.66 conservative case0401","2020Q1","2020.01.01","2020.03.31","completed","12740.57","23.29","8756.79","30.48","5","80.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q1\v866_D_quarterly_2020Q1_20260620_051710_case0132\v866_D_quarterly_2020Q1_20260620_051710_case0132.htm","E:\CODEXMACD\HCSJ\set\v8.66\2020Q1\v866_D_quarterly_2020Q1_20260620_051710_case0132.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q1\v866_D_quarterly_2020Q1_20260620_051710_case0132\v866_D_quarterly_2020Q1_20260620_051710_case0132.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q1\v866_D_quarterly_2020Q1_20260620_051710_case0132\v866_D_quarterly_2020Q1_20260620_051710_case0132_metrics.csv"
"v86_A_quarterly_2020Q2_20260620_051710_case0133","quarterly","A","v8.6","v8.6 robust case0502","2020Q2","2020.04.01","2020.06.30","completed","4594.41","2.44","5722.73","23.92","9","55.56","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020Q2\v86_A_quarterly_2020Q2_20260620_051710_case0133\v86_A_quarterly_2020Q2_20260620_051710_case0133.htm","E:\CODEXMACD\HCSJ\set\v8.6\2020Q2\v86_A_quarterly_2020Q2_20260620_051710_case0133.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020Q2\v86_A_quarterly_2020Q2_20260620_051710_case0133\v86_A_quarterly_2020Q2_20260620_051710_case0133.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.6\2020Q2\v86_A_quarterly_2020Q2_20260620_051710_case0133\v86_A_quarterly_2020Q2_20260620_051710_case0133_metrics.csv"
"v866_B_quarterly_2020Q2_20260620_051710_case0134","quarterly","B","v8.66","v8.66 robust case0010","2020Q2","2020.04.01","2020.06.30","completed","3609.75","2.15","5297.81","22.56","9","55.56","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q2\v866_B_quarterly_2020Q2_20260620_051710_case0134\v866_B_quarterly_2020Q2_20260620_051710_case0134.htm","E:\CODEXMACD\HCSJ\set\v8.66\2020Q2\v866_B_quarterly_2020Q2_20260620_051710_case0134.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q2\v866_B_quarterly_2020Q2_20260620_051710_case0134\v866_B_quarterly_2020Q2_20260620_051710_case0134.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q2\v866_B_quarterly_2020Q2_20260620_051710_case0134\v866_B_quarterly_2020Q2_20260620_051710_case0134_metrics.csv"
"v866_C_quarterly_2020Q2_20260620_051710_case0135","quarterly","C","v8.66","v8.66 aggressive case0005","2020Q2","2020.04.01","2020.06.30","completed","3943.35","2.14","5843.21","24.49","9","55.56","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q2\v866_C_quarterly_2020Q2_20260620_051710_case0135\v866_C_quarterly_2020Q2_20260620_051710_case0135.htm","E:\CODEXMACD\HCSJ\set\v8.66\2020Q2\v866_C_quarterly_2020Q2_20260620_051710_case0135.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q2\v866_C_quarterly_2020Q2_20260620_051710_case0135\v866_C_quarterly_2020Q2_20260620_051710_case0135.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\2020Q2\v866_C_quarterly_2020Q2_20260620_051710_case0135\v866_C_quarterly_2020Q2_20260620_051710_case0135_metrics.csv"
